img_id,latency_ms,num_preds,num_gts,tp,fp,fn,precision_box,recall_box,f1_box,sensitivity_box,specificity_box,mean_iou_box,mean_dice_box,tp_pixels,fp_pixels,fn_pixels,tn_pixels,sensitivity_pixel,specificity_pixel,precision_pixel,dice_pixel,iou_pixel,accuracy_pixel
33,28.151750564575195,2,2,2,0,0,1.0,1.0,1.0,1.0,1.0,0.8856840093008798,0.9389721274443021,301075,1930,31665,713906,0.9048356073811384,0.9973038517202264,0.9936304681440901,0.947156485697882,0.8996175336899035,0.967961311340332
34,39.05677795410156,2,2,2,0,0,1.0,1.0,1.0,1.0,1.0,0.8910940902853571,0.9422405477999132,301549,2911,30551,713565,0.9080066245106896,0.9959370586034982,0.990438809695855,0.9474330777931381,0.9001167125855569,0.9680881500244141
35,37.50300407409668,2,2,2,0,0,1.0,1.0,1.0,1.0,1.0,0.9030500260637921,0.9485981219044077,305031,3402,23885,716258,0.9273826752119082,0.9952727676958564,0.9889700518427017,0.9571867218745146,0.9178888895575924,0.9739770889282227
36,36.37886047363281,2,2,2,0,0,1.0,1.0,1.0,1.0,1.0,0.915236573340738,0.9556805350484419,304675,1951,24224,717726,0.9263482102408338,0.9972890616206993,0.9936371997156145,0.9588135793241808,0.9208855977028865,0.9750375747680664
37,33.87880325317383,2,2,2,0,0,1.0,1.0,1.0,1.0,1.0,0.8874960156436951,0.9399937082648218,301993,2924,30227,713432,0.9090151104689663,0.9959182306004277,0.9904105051538615,0.9479688041975274,0.9010843100279283,0.9683847427368164
38,45.549631118774414,2,2,2,0,0,1.0,1.0,1.0,1.0,1.0,0.8949097479899218,0.9444002974212575,300313,1929,30242,716092,0.9085114428763745,0.9973134490495403,0.9936176970771766,0.9491606312924998,0.9032404566836298,0.9693193435668945
39,44.722795486450195,2,2,2,0,0,1.0,1.0,1.0,1.0,1.0,0.89768102287542,0.9459417353151985,302994,3153,28299,714130,0.914580145067961,0.995604245465179,0.9897010259777166,0.9506588855421687,0.9059579124881146,0.9700050354003906
40,50.757646560668945,2,2,2,0,0,1.0,1.0,1.0,1.0,1.0,0.8915881011259204,0.9425203323468951,301884,2910,30448,713334,0.9083807758506554,0.9959371387404292,0.9904525679639363,0.9476430093890377,0.9004957612709624,0.9681873321533203
41,38.27166557312012,2,2,2,0,0,1.0,1.0,1.0,1.0,1.0,0.8860902255201886,0.939490878893241,300717,2913,32938,712008,0.9012812635806446,0.9959254239279585,0.9904060863551033,0.9437441646986827,0.8934806636400371,0.9658098220825195
42,40.8477783203125,2,2,2,0,0,1.0,1.0,1.0,1.0,1.0,0.8836623771432086,0.9380833548453994,301073,3149,33193,711161,0.9006988446327177,0.9955915498873038,0.9896490063177548,0.943081154226861,0.892292873760799,0.9653415679931641
43,41.3515567779541,2,2,2,0,0,1.0,1.0,1.0,1.0,1.0,0.889600700039255,0.941385639112803,301064,2903,30928,713681,0.9068411287018965,0.9959488350284126,0.9904496211759829,0.9468031744184766,0.8989802774003792,0.9677362442016602
