img_id,latency_ms,num_preds,num_gts,tp,fp,fn,precision_box,recall_box,f1_box,sensitivity_box,specificity_box,mean_iou_box,mean_dice_box,tp_pixels,fp_pixels,fn_pixels,tn_pixels,sensitivity_pixel,specificity_pixel,precision_pixel,dice_pixel,iou_pixel,accuracy_pixel
71,442.4161911010742,2,2,2,0,0,1.0,1.0,1.0,1.0,1.0,0.9352697310279465,0.9665255945484652,316049,2005,18493,712029,0.9447214400583485,0.9971920104644877,0.9936960390373961,0.968590061845307,0.939093202435321,0.9804515838623047
72,442.49677658081055,2,2,2,0,0,1.0,1.0,1.0,1.0,1.0,0.9262969957575542,0.9616951194603888,315162,2003,21314,710097,0.936655214636408,0.9971871928099986,0.993684675169076,0.9643275131149974,0.9311124176093643,0.9777631759643555
73,442.8422451019287,2,2,2,0,0,1.0,1.0,1.0,1.0,1.0,0.9244016556063237,0.9606171947393372,316041,3640,19545,709350,0.9417585954122043,0.9948947390566487,0.9886136492315777,0.9646174765400974,0.9316532341271011,0.9778890609741211
74,444.02027130126953,2,2,2,0,0,1.0,1.0,1.0,1.0,1.0,0.9326989886825294,0.9651519932368482,314285,3011,18337,712943,0.9448713554725785,0.9957944225466999,0.9905104382028138,0.967152779273693,0.9363948121906964,0.9796409606933594
75,442.72470474243164,2,2,2,0,0,1.0,1.0,1.0,1.0,1.0,0.9317897793443874,0.9646794292888607,315043,2508,19657,711368,0.9412697938452346,0.9964867848197726,0.99210205604769,0.9660176833764915,0.9342690564873906,0.9788618087768555
76,442.0645236968994,2,2,2,0,0,1.0,1.0,1.0,1.0,1.0,0.9209502431113674,0.9588090565765212,313473,3004,22224,709875,0.9337974423363926,0.9957861011476001,0.9905079990015072,0.9613170718243904,0.9255154251094623,0.9759407043457031
77,442.6436424255371,2,2,2,0,0,1.0,1.0,1.0,1.0,1.0,0.9392701734478666,0.9686815684105361,318882,2514,17664,709516,0.9475138614037902,0.9964692498911563,0.9921778740245678,0.9693316432147514,0.9404884091311272,0.9807567596435547
78,443.3307647705078,2,2,2,0,0,1.0,1.0,1.0,1.0,1.0,0.9217073834726266,0.959209168190054,314472,3016,21829,709259,0.9350908858433368,0.9957656803902987,0.9905004283626467,0.9619984429227166,0.9267793832905513,0.9763059616088867
79,442.9802894592285,2,2,2,0,0,1.0,1.0,1.0,1.0,1.0,0.9158569362240714,0.9560294524253277,313473,3004,23880,708219,0.9292136130403464,0.9957762895744373,0.9905079990015072,0.9588822782680513,0.9210123487984675,0.9743614196777344
80,442.38901138305664,2,2,2,0,0,1.0,1.0,1.0,1.0,1.0,0.9197278324637119,0.958157512474151,316179,2510,23658,706229,0.9303842724600323,0.9964584988267896,0.992123982942618,0.9602627686682075,0.9235629346832308,0.9750442504882812
81,443.0069923400879,2,2,2,0,0,1.0,1.0,1.0,1.0,1.0,0.9260764320844077,0.9615862241604201,316354,3468,20229,708525,0.9398989253765044,0.9951291655957292,0.9891564682854838,0.9638988124709592,0.9303133941673455,0.9774007797241211
82,443.04871559143066,2,2,2,0,0,1.0,1.0,1.0,1.0,1.0,0.9269555582498491,0.9620544216904618,316354,3026,20229,708967,0.9398989253765044,0.9957499582158813,0.9905253929488383,0.9645483053160011,0.9315241939995701,0.9778223037719727
83,443.77756118774414,2,2,2,0,0,1.0,1.0,1.0,1.0,1.0,0.9259643220099576,0.9615264564158095,315043,3011,20654,709868,0.9384742788884023,0.9957762818093954,0.9905330541354612,0.9638012025985428,0.9301315587467671,0.9774312973022461
84,443.19772720336914,2,2,2,0,0,1.0,1.0,1.0,1.0,1.0,0.9279212669149965,0.9625542775247288,318890,3030,19691,706965,0.9418425723829749,0.9957323643124247,0.9905877236580517,0.9656003548821274,0.933488675715946,0.9783315658569336
85,445.34897804260254,2,2,2,0,0,1.0,1.0,1.0,1.0,1.0,0.9190351772118424,0.9577588867633724,312588,3688,21954,710346,0.9343759527951647,0.9948349798468981,0.9883392985873098,0.9606003521721894,0.924187682937646,0.9755458831787109
86,442.36040115356445,2,2,2,0,0,1.0,1.0,1.0,1.0,1.0,0.9229735114076707,0.9599068217026393,313037,2999,21505,711035,0.9357180862193686,0.9957999198917699,0.9905105747446493,0.9623350313106191,0.9274043745796807,0.9766311645507812
87,442.5392150878906,2,2,2,0,0,1.0,1.0,1.0,1.0,1.0,0.9240376975488775,0.9604750658309151,314286,2498,21569,710223,0.9357788331273913,0.9964951222147236,0.9921145007323602,0.963123564482049,0.9288701444940639,0.9770479202270508
88,442.52896308898926,2,2,2,0,0,1.0,1.0,1.0,1.0,1.0,0.9219866197104534,0.9593968843508693,313167,3001,22530,709878,0.9328859060402684,0.995790309435402,0.9905082108246249,0.9608339149977373,0.9246201630951467,0.975651741027832
89,441.6239261627197,2,2,2,0,0,1.0,1.0,1.0,1.0,1.0,0.9231223684536525,0.9599755456988256,314488,3257,21093,709738,0.9371448323951594,0.9954319455255647,0.9897496420085289,0.9627291734907228,0.9281367497152031,0.9767780303955078
90,442.2626495361328,2,2,2,0,0,1.0,1.0,1.0,1.0,1.0,0.9260713821199743,0.9615985688747672,313090,2500,21344,711642,0.9361787378077587,0.9964992956582864,0.9920783294781204,0.9633182774789854,0.9292324312773421,0.9772605895996094
91,444.0579414367676,2,2,2,0,0,1.0,1.0,1.0,1.0,1.0,0.928146520266103,0.9627228831267312,313720,4327,19050,711479,0.9427532529975658,0.9939550660374459,0.9863950925492144,0.9640805326228418,0.9306520081756883,0.9777059555053711
92,449.6746063232422,2,2,2,0,0,1.0,1.0,1.0,1.0,1.0,0.9289948429174718,0.9631406642017487,313526,3007,19086,712957,0.9426178249732421,0.9958000681598516,0.9905002006109948,0.9659660014326538,0.9341723799904058,0.9789304733276367
93,443.3305263519287,2,2,2,0,0,1.0,1.0,1.0,1.0,1.0,0.9278974455289336,0.9625784319670996,315676,3262,20021,709617,0.9403599078931298,0.9954241883966283,0.9897723068433363,0.9644336156789661,0.9313102764641151,0.9777956008911133
94,442.08598136901855,2,2,2,0,0,1.0,1.0,1.0,1.0,1.0,0.9258910903071746,0.9614615508496219,315162,2506,20693,710215,0.9383871015765732,0.9964838976261399,0.992111260813176,0.9645016319242016,0.9314371337122186,0.9778757095336914
95,443.0816173553467,2,2,2,0,0,1.0,1.0,1.0,1.0,1.0,0.9250471221252168,0.961012808971843,315600,3394,20255,709327,0.9396912358011642,0.9952379682933434,0.9893603014476762,0.9638863310473101,0.9302901408699804,0.9774465560913086
96,442.14725494384766,2,2,2,0,0,1.0,1.0,1.0,1.0,1.0,0.9268697849703399,0.962046560291782,307512,2936,21131,716997,0.9357022665932334,0.9959218427270315,0.9905426995825388,0.962341826124918,0.9274169956480959,0.9770479202270508
97,442.62051582336426,2,2,2,0,0,1.0,1.0,1.0,1.0,1.0,0.9187893822720545,0.9576469126464562,310557,3219,22827,711973,0.9315294075300554,0.9954991107283079,0.9897410891846413,0.9597533840163175,0.9226210105079278,0.9751605987548828
98,442.85082817077637,2,2,2,0,0,1.0,1.0,1.0,1.0,1.0,0.9200279369863837,0.9582884057864407,311283,4747,20279,712267,0.9388379850525693,0.9933794877087476,0.9849792741195457,0.9613552977800838,0.9255862911786482,0.9761333465576172
99,443.16840171813965,2,2,2,0,0,1.0,1.0,1.0,1.0,1.0,0.9156358331004332,0.9559226091029445,314458,4332,22963,706823,0.9319455516995089,0.9939085009597064,0.9864111170362935,0.9584051471249339,0.920132376306865,0.9739694595336914
100,443.01462173461914,2,2,2,0,0,1.0,1.0,1.0,1.0,1.0,0.9446253525236031,0.9715236914566779,477344,7838,18424,544970,0.9628374562295268,0.9858214787050839,0.983845237457284,0.9732279932718283,0.947852090721715,0.9749546051025391
101,442.6088333129883,2,2,2,0,0,1.0,1.0,1.0,1.0,1.0,0.8864552169575417,0.9397645390680265,413198,8723,48545,578110,0.8948657586579547,0.9851354644336634,0.9793255135440047,0.9351925618787231,0.8782738816407561,0.9453849792480469
102,443.35293769836426,2,2,2,0,0,1.0,1.0,1.0,1.0,1.0,0.9141200543129995,0.9551119633222667,389268,10749,23791,624768,0.9424029012804466,0.9830862116985069,0.9731286420327137,0.9575193462849722,0.918500830564784,0.9670600891113281
103,444.1850185394287,2,2,2,0,0,1.0,1.0,1.0,1.0,1.0,0.9353550118819529,0.9665977916011863,308680,5396,16008,718492,0.9506972847780023,0.9925458081913224,0.9828194449751015,0.9664915367804071,0.9351558997103767,0.9795875549316406
104,443.24374198913574,2,2,2,0,0,1.0,1.0,1.0,1.0,1.0,0.9360818996967459,0.9669216907186898,355481,6630,19216,667249,0.9487158957771212,0.9901614384778277,0.9816906970514566,0.9649216620883595,0.93222090227023,0.9753513336181641
105,442.6891803741455,2,2,2,0,0,1.0,1.0,1.0,1.0,1.0,0.9268383480804949,0.9620272490231185,308632,5924,18218,715802,0.9442618938350925,0.9917918988646661,0.9811671053802821,0.9623608135876496,0.927452264900503,0.9769763946533203
106,442.4881935119629,2,2,2,0,0,1.0,1.0,1.0,1.0,1.0,0.9081705735776766,0.9518454336053381,382060,11084,22707,632725,0.9439010591278439,0.9827837138033174,0.9718067680035813,0.9576506652997641,0.9187425303774669,0.9677743911743164
